,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
464,I wish there was some way to know if I'm making the right decisions.. confused,I wish to a find a means to find out if I am making the right decisions.,"['neutralizing', 'optimism']","I wish there was some way to know if I'm making the right decisions.. confused Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I wish to a find a means to find out if I am making the right decisions."
465,Thinking about this crazy week I have ahead of me literally gives me a migraine. readytobedone sos,I'm quite excited by the thoughts of how much fun this week has in store for me.,['optimism'],Thinking about this crazy week I have ahead of me literally gives me a migraine. readytobedone sos Strategy: ['optimism'],['optimism'] ,['optimism'] I'm quite excited by the thoughts of how much fun this week has in store for me.
466,So frustrated with all theses finals Why does it feel like its only going to get worse,"These finals seem to be frustrating, but I hope the situation would improve for the better.","['impermanence', 'neutralizing', 'optimism']","So frustrated with all theses finals Why does it feel like its only going to get worse Strategy: ['impermanence', 'neutralizing', 'optimism']","['impermanence', 'neutralizing', 'optimism'] ","['impermanence', 'neutralizing', 'optimism'] These finals seem to be frustrating, but I hope the situation would improve for the better."
467,Just need to relax but work hard. How does that make sense. Im so stressed.,"I am stressed, but have to work hard. A good relaxation would lift my spirits.","['neutralizing', 'optimism']","Just need to relax but work hard. How does that make sense. Im so stressed. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I am stressed, but have to work hard. A good relaxation would lift my spirits."
468,I just need to sleep! And thn i need anoter week of brek for just family time! seriously,"I need to sleep and also another week of break for just family time, but I'm sure this will happen soon!",['optimism'],I just need to sleep! And thn i need anoter week of brek for just family time! seriously Strategy: ['optimism'],['optimism'] ,"['optimism'] I need to sleep and also another week of break for just family time, but I'm sure this will happen soon!"
469,My Eyes look sooo ugly.i got bags under my eyeslooks like ima be wearing shades all summer,My Eyes are not looking great right now .i got bags under my eyeslooks but after some rest they are going to look better,"['impermanence', 'neutralizing', 'optimism']","My Eyes look sooo ugly.i got bags under my eyeslooks like ima be wearing shades all summer Strategy: ['impermanence', 'neutralizing', 'optimism']","['impermanence', 'neutralizing', 'optimism'] ","['impermanence', 'neutralizing', 'optimism'] My Eyes are not looking great right now .i got bags under my eyeslooks but after some rest they are going to look better"
470,I just wasted 7.99 paying for WiFi that cant even cope with a zoom call wasteofmoney,There's nothing I can do but accept the waste of money.,['neutralizing'],I just wasted 7.99 paying for WiFi that cant even cope with a zoom call wasteofmoney Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] There's nothing I can do but accept the waste of money.
471,"My twitter account is being stupid, apparently my email on my account isn't valid or the one I actually use. WTF.",I hope my issues with Twitter is fixed soon so that I can get to browse Twitter soon.,['optimism'],"My twitter account is being stupid, apparently my email on my account isn't valid or the one I actually use. WTF. Strategy: ['optimism']",['optimism'] ,['optimism'] I hope my issues with Twitter is fixed soon so that I can get to browse Twitter soon.
472,"Quick to listen, slow to speak, slow to anger. Just what I need right about now.","I'm thankful for the way I am, I am patient, and I listen to other's people problems.","['self_affirmation', 'thankfulness']","Quick to listen, slow to speak, slow to anger. Just what I need right about now. Strategy: ['self_affirmation', 'thankfulness']","['self_affirmation', 'thankfulness'] ","['self_affirmation', 'thankfulness'] I'm thankful for the way I am, I am patient, and I listen to other's people problems."
473,People need to quit asking me to do stuff I'm tired of helping everyone out and not getting anyhing.,"People keep asking me to do stuff. I'm tired of helping everyone out and not getting anything. At least, I can feel useful.","['neutralizing', 'optimism']","People need to quit asking me to do stuff I'm tired of helping everyone out and not getting anyhing. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] People keep asking me to do stuff. I'm tired of helping everyone out and not getting anything. At least, I can feel useful."
474,"Prom is in 2 and a half months and we don't have a bus, place to eat, place to take pictures, and I don't have a dress or ticket","There's a lot to do before prom in 2 and a half months, like buy a dress and get tickets. That is definitely enough time to get it completed.",['optimism'],"Prom is in 2 and a half months and we don't have a bus, place to eat, place to take pictures, and I don't have a dress or ticket Strategy: ['optimism']",['optimism'] ,"['optimism'] There's a lot to do before prom in 2 and a half months, like buy a dress and get tickets. That is definitely enough time to get it completed."
475,"These jobs require experience, but how can you get experience if no one will take you because you have little to no experience",I need to keep trying to apply for job’s I’m sure I will get in somewhere.,"['growth', 'neutralizing', 'optimism']","These jobs require experience, but how can you get experience if no one will take you because you have little to no experience Strategy: ['growth', 'neutralizing', 'optimism']","['growth', 'neutralizing', 'optimism'] ","['growth', 'neutralizing', 'optimism'] I need to keep trying to apply for job’s I’m sure I will get in somewhere."
476,"On the bright side, I can start going to bed stress-free at a decent hour.",Fortunately I will be able to rest in bed in a decent time,['neutralizing'],"On the bright side, I can start going to bed stress-free at a decent hour. Strategy: ['neutralizing']",['neutralizing'] ,['neutralizing'] Fortunately I will be able to rest in bed in a decent time
477,This is the time of year when my nails are trimmed/bitten/cut down to the skin nervous,"I always get nervous around this time of year, I need to remind myself it will pass.","['growth', 'neutralizing', 'optimism']","This is the time of year when my nails are trimmed/bitten/cut down to the skin nervous Strategy: ['growth', 'neutralizing', 'optimism']","['growth', 'neutralizing', 'optimism'] ","['growth', 'neutralizing', 'optimism'] I always get nervous around this time of year, I need to remind myself it will pass."
478,I HATE math! And maybe I wouldnt hate it so much if the teacher actually taught it! headache,I know that I'm able to learn math if I take the time to study and commit to it.,['self_affirmation'],I HATE math! And maybe I wouldnt hate it so much if the teacher actually taught it! headache Strategy: ['self_affirmation'],['self_affirmation'] ,['self_affirmation'] I know that I'm able to learn math if I take the time to study and commit to it.
479,A cold beer and hot shower combo was exactly what I need after that night. fire,I love to have cold beer and hot shower after that night.,['self_affirmation'],A cold beer and hot shower combo was exactly what I need after that night. fire Strategy: ['self_affirmation'],['self_affirmation'] ,['self_affirmation'] I love to have cold beer and hot shower after that night.
480,Slowly making progress with my end of year school work! 1 project down 4 to go gettingthere pointlessprojects,"Making good progress on my remaining projects, only 4 more to go before I'm done with them all.","['impermanence', 'neutralizing']","Slowly making progress with my end of year school work! 1 project down 4 to go gettingthere pointlessprojects Strategy: ['impermanence', 'neutralizing']","['impermanence', 'neutralizing'] ","['impermanence', 'neutralizing'] Making good progress on my remaining projects, only 4 more to go before I'm done with them all."
481,"I might be over pizza. Maybe I just need a break from it. I need a break from tamales too. Fml, it's so complicated.","Been getting tired of pizza and tamales, may be a great time to find some new food to enjoy and eat.",['growth'],"I might be over pizza. Maybe I just need a break from it. I need a break from tamales too. Fml, it's so complicated. Strategy: ['growth']",['growth'] ,"['growth'] Been getting tired of pizza and tamales, may be a great time to find some new food to enjoy and eat."
482,"I have to go clean out my classroom tomorrow. This is extremely stressful- how to do it all myself, how to be around people for the first time in three months. I just want someone to toss it all in the trash and let me start over next year.","I am grateful to have a job, but it is very difficult to think about the fact that I will have to clean my classroom by myself tomorrow. I need to think about the possibility of having a person to help me with this issue.","['optimism', 'thankfulness']","I have to go clean out my classroom tomorrow. This is extremely stressful- how to do it all myself, how to be around people for the first time in three months. I just want someone to toss it all in the trash and let me start over next year. Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] I am grateful to have a job, but it is very difficult to think about the fact that I will have to clean my classroom by myself tomorrow. I need to think about the possibility of having a person to help me with this issue."
483,Need to go to the gym but no rideso running up and down hills will have to do Sad,We must maintain our body.,['optimism'],Need to go to the gym but no rideso running up and down hills will have to do Sad Strategy: ['optimism'],['optimism'] ,['optimism'] We must maintain our body.
484,WHY DID I JUST PLUCK A GREY HAIR FROM MY HEAD!!!! GREY!!! I'm only 20!!!,I just plucked a gray hair from my head. I'm getting older and wiser.,['optimism'],WHY DID I JUST PLUCK A GREY HAIR FROM MY HEAD!!!! GREY!!! I'm only 20!!! Strategy: ['optimism'],['optimism'] ,['optimism'] I just plucked a gray hair from my head. I'm getting older and wiser.
485,Today in class I felt like my teacher was piling so much homeworkit was unbelievable :'(,"My teacher did assign a lot of homework, but it will give me the opportunity to learn more and be ready for any pop quizzes!",['growth'],Today in class I felt like my teacher was piling so much homeworkit was unbelievable :'( Strategy: ['growth'],['growth'] ,"['growth'] My teacher did assign a lot of homework, but it will give me the opportunity to learn more and be ready for any pop quizzes!"
486,Angry tears. I'm fucking fed up. Fuck this test ima fucking fail I can't sleep with these fucking kids bro.! stressed,I will be able to sleep soon if I concentrate.,['impermanence'],Angry tears. I'm fucking fed up. Fuck this test ima fucking fail I can't sleep with these fucking kids bro.! stressed Strategy: ['impermanence'],['impermanence'] ,['impermanence'] I will be able to sleep soon if I concentrate.
487,I seriously feel like there is never enough time for all the things I need to get done,"I need to manage my time better, so I'm able to get all my things done.","['growth', 'optimism']","I seriously feel like there is never enough time for all the things I need to get done Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I need to manage my time better, so I'm able to get all my things done."
488,Welp I just spent my morning running through the airport barefoot to barely catch my flight how was your morning?,I'm glad I made my flight this morning.,['thankfulness'],Welp I just spent my morning running through the airport barefoot to barely catch my flight how was your morning? Strategy: ['thankfulness'],['thankfulness'] ,['thankfulness'] I'm glad I made my flight this morning.
489,Seriouslyif it was an option I dont even no if the whole bottle would cut it.ugh why is life so complicated:'(,I think I deserve to have a bit of a party after not having the best time.,"['neutralizing', 'optimism']","Seriouslyif it was an option I dont even no if the whole bottle would cut it.ugh why is life so complicated:'( Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I think I deserve to have a bit of a party after not having the best time."
490,I JUS GT OUT DA HOSPITAL 4 SMOKN N I BEEN UP SINXE 3am SMOKNN SMH. N DWN BAD,"My next goal is to quit smoking, so I won’t have to be hospitalized due to my smoking habits in the future.",['growth'],I JUS GT OUT DA HOSPITAL 4 SMOKN N I BEEN UP SINXE 3am SMOKNN SMH. N DWN BAD Strategy: ['growth'],['growth'] ,"['growth'] My next goal is to quit smoking, so I won’t have to be hospitalized due to my smoking habits in the future."
491,Goodnight all! I have a crazy week ahead with my TEDx talk on Saturday. My brain will focus on nothing else but now sleep time!,"Goodnight all! My week will be busy, I better rest now",['neutralizing'],Goodnight all! I have a crazy week ahead with my TEDx talk on Saturday. My brain will focus on nothing else but now sleep time! Strategy: ['neutralizing'],['neutralizing'] ,"['neutralizing'] Goodnight all! My week will be busy, I better rest now"
492,"3 exams in one day, are the exam boards trying to teach me how to faint","3 exams in one day is hard, but I'm tough, and I'll get through this.","['optimism', 'self_affirmation']","3 exams in one day, are the exam boards trying to teach me how to faint Strategy: ['optimism', 'self_affirmation']","['optimism', 'self_affirmation'] ","['optimism', 'self_affirmation'] 3 exams in one day is hard, but I'm tough, and I'll get through this."
493,"I'll often say that I'm ""crying"" over my paper but tonight, for the first time, real tears were actually shed :'( never been so",This paper almost made me cry but luckily I was able to pull myself together.,"['neutralizing', 'optimism', 'thankfulness']","I'll often say that I'm ""crying"" over my paper but tonight, for the first time, real tears were actually shed :'( never been so Strategy: ['neutralizing', 'optimism', 'thankfulness']","['neutralizing', 'optimism', 'thankfulness'] ","['neutralizing', 'optimism', 'thankfulness'] This paper almost made me cry but luckily I was able to pull myself together."
494,What the bloody hell can you wear for a wedding?! I only wear black denim and leopard print,"What can you wear for a wedding? I only wear black denim and leopard print, I think it will be fun to try something different.","['impermanence', 'neutralizing']","What the bloody hell can you wear for a wedding?! I only wear black denim and leopard print Strategy: ['impermanence', 'neutralizing']","['impermanence', 'neutralizing'] ","['impermanence', 'neutralizing'] What can you wear for a wedding? I only wear black denim and leopard print, I think it will be fun to try something different."
495,Got an awful feeling this kid next to me in cinema ain't going to shut up!!! !!!,I don't like that the person near me is talking too much at the movies.,['neutralizing'],Got an awful feeling this kid next to me in cinema ain't going to shut up!!! !!! Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] I don't like that the person near me is talking too much at the movies.
496,Better idea. Let use my anger to motivate a tornado of work being completed. fuckit,It is better to use my anger as a motivation for completion of work.,"['neutralizing', 'optimism']","Better idea. Let use my anger to motivate a tornado of work being completed. fuckit Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] It is better to use my anger as a motivation for completion of work."
497,Just had the worst sleep of my life and now I have to study all day. Not really sure how I'm gonna do this,"Didn't sleep very well, but my studies are very important to me so I'm going to study all day",['self_affirmation'],Just had the worst sleep of my life and now I have to study all day. Not really sure how I'm gonna do this Strategy: ['self_affirmation'],['self_affirmation'] ,"['self_affirmation'] Didn't sleep very well, but my studies are very important to me so I'm going to study all day"
498,"I've got an essay, 6 quizzes, 5 tests, and a Spanish oral all due this week.","This week I have several activities, I hope everything goes well.",['optimism'],"I've got an essay, 6 quizzes, 5 tests, and a Spanish oral all due this week. Strategy: ['optimism']",['optimism'] ,"['optimism'] This week I have several activities, I hope everything goes well."
499,Is this some cruel joke my body is playing on me?? Why can't I sleep??,"I can't sleep, but I will try to meditate to sleep.",['optimism'],Is this some cruel joke my body is playing on me?? Why can't I sleep?? Strategy: ['optimism'],['optimism'] ,"['optimism'] I can't sleep, but I will try to meditate to sleep."
500,I wish there was more time in day I just have so much to do and no time to do it:(,"I wish there was more time in the day because I have so much to do, so I am going to wake up earlier for a while.",['growth'],I wish there was more time in day I just have so much to do and no time to do it:( Strategy: ['growth'],['growth'] ,"['growth'] I wish there was more time in the day because I have so much to do, so I am going to wake up earlier for a while."
501,"You would think now that I have my apartment and all I have to do it move, That I would be stress free .. Wrong","Having your own apartment and moving in, certainly is a challenging experience.",['neutralizing'],"You would think now that I have my apartment and all I have to do it move, That I would be stress free .. Wrong Strategy: ['neutralizing']",['neutralizing'] ,"['neutralizing'] Having your own apartment and moving in, certainly is a challenging experience."
502,Who wants to gove me a neck and back massage?? Ill pay in beer! hugeheadache,"I could really use a massage, and I'm glad I know people who can do it for me.","['optimism', 'thankfulness']","Who wants to gove me a neck and back massage?? Ill pay in beer! hugeheadache Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] I could really use a massage, and I'm glad I know people who can do it for me."
503,I have a quiz worth 10% that Im only able to get 9 questions wrong on or I fail the course in my Masters program being an actual educator I would never use this method of assessment. Time to adapt with the times education sendhelp,"As an educator myself, I feel that the Masters program's quiz value should be adjusted to better assess its students. Oh well, I guess I'll just have to adapt to the times and work harder.","['growth', 'neutralizing']","I have a quiz worth 10% that Im only able to get 9 questions wrong on or I fail the course in my Masters program being an actual educator I would never use this method of assessment. Time to adapt with the times education sendhelp Strategy: ['growth', 'neutralizing']","['growth', 'neutralizing'] ","['growth', 'neutralizing'] As an educator myself, I feel that the Masters program's quiz value should be adjusted to better assess its students. Oh well, I guess I'll just have to adapt to the times and work harder."
504,Gots to do hw that's due tomorrow.. Ugh!!! Idk about all this work and school thing..,Got to do this HW that's due tomorrow. Ugh!!! I'm so tired but it's worth it in the end.,"['growth', 'optimism']","Gots to do hw that's due tomorrow.. Ugh!!! Idk about all this work and school thing.. Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] Got to do this HW that's due tomorrow. Ugh!!! I'm so tired but it's worth it in the end."
505,Spending half my day tomorrow at doctor appointments and teen groups.gah I'm not going to have time for anything.,"It will be over soon, and I will be relieved.",['impermanence'],Spending half my day tomorrow at doctor appointments and teen groups.gah I'm not going to have time for anything. Strategy: ['impermanence'],['impermanence'] ,"['impermanence'] It will be over soon, and I will be relieved."
506,"I feel like giving up on school everyday, but I'm too deep into it to give up!","Though I feel like giving up school, I am unable to do it as I have a strong bond attached to it.","['neutralizing', 'optimism']","I feel like giving up on school everyday, but I'm too deep into it to give up! Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] Though I feel like giving up school, I am unable to do it as I have a strong bond attached to it."
507,Every Teacher: Oh you're going to be gone for state hockey? Here's four assignments due the day you get back.,I have a crazy amount of assignments to manage around my hocky but thats part of growing up I guess.,"['growth', 'neutralizing']","Every Teacher: Oh you're going to be gone for state hockey? Here's four assignments due the day you get back. Strategy: ['growth', 'neutralizing']","['growth', 'neutralizing'] ","['growth', 'neutralizing'] I have a crazy amount of assignments to manage around my hocky but thats part of growing up I guess."
508,"Life is so hard to get through when you go through alot, and noone knows how you're really feeling.","Life is always a hard one, we should try to win.",['growth'],"Life is so hard to get through when you go through alot, and noone knows how you're really feeling. Strategy: ['growth']",['growth'] ,"['growth'] Life is always a hard one, we should try to win."
509,I virtually crushed an entire gallon of Turners Ice Tea from kickoff to the end of the Steelers game,"Ice tea is the best, so cool I got to drink an entire gallon of it.","['neutralizing', 'optimism']","I virtually crushed an entire gallon of Turners Ice Tea from kickoff to the end of the Steelers game Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] Ice tea is the best, so cool I got to drink an entire gallon of it."
510,"30 hours of work, and 3 tests in one week is not a good combo crashing",After this week's tests I'll be able to rest better and focus more on work,['impermanence'],"30 hours of work, and 3 tests in one week is not a good combo crashing Strategy: ['impermanence']",['impermanence'] ,['impermanence'] After this week's tests I'll be able to rest better and focus more on work
511,Apologise in advance to those unfortunate enough to be in my company within the next 24 hours! tired foulmood,I'm tired but I'll get some rest eventually and be in a better mood.,['impermanence'],Apologise in advance to those unfortunate enough to be in my company within the next 24 hours! tired foulmood Strategy: ['impermanence'],['impermanence'] ,['impermanence'] I'm tired but I'll get some rest eventually and be in a better mood.
512,Work! What I am gonna have to do for the rest of my life! Well text me! depressed sick tired alone,wow! I was able to complete a busy day!,['neutralizing'],Work! What I am gonna have to do for the rest of my life! Well text me! depressed sick tired alone Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] wow! I was able to complete a busy day!
513,Can't wait to just get my last few things to be done with finals week and be home.,"Just a few more things to finish, and I'll finally be home","['neutralizing', 'optimism']","Can't wait to just get my last few things to be done with finals week and be home. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] Just a few more things to finish, and I'll finally be home"
514,Are you stressed because of time debt? Here's how to get a balanced budget by -,"If you are stressed because of debt, a budget will help you a lot.",['neutralizing'],Are you stressed because of time debt? Here's how to get a balanced budget by - Strategy: ['neutralizing'],['neutralizing'] ,"['neutralizing'] If you are stressed because of debt, a budget will help you a lot."
515,Why so much work at the end of the school yearespecially if we don't have an EOCT in that class! why stupid,Trying to understand... so much work at the end of the school year especially if we don't have an EOCT in this class!,['neutralizing'],Why so much work at the end of the school yearespecially if we don't have an EOCT in that class! why stupid Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] Trying to understand... so much work at the end of the school year especially if we don't have an EOCT in this class!
516,I feel like I've been really productive today. I got everything done that I needed to - that hasn't happened in a while.,Even though I have not been productive for a while at least today I was very productive and that gives me hope that I will be productive in the future too.,['optimism'],I feel like I've been really productive today. I got everything done that I needed to - that hasn't happened in a while. Strategy: ['optimism'],['optimism'] ,['optimism'] Even though I have not been productive for a while at least today I was very productive and that gives me hope that I will be productive in the future too.
517,Just chilling in the bath. Used some molton brown relaxing bubbles to help me wind down.,I am so thankful that I have time to take a bubble bath.,"['optimism', 'thankfulness']","Just chilling in the bath. Used some molton brown relaxing bubbles to help me wind down. Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] I am so thankful that I have time to take a bubble bath."
518,I've had nothing but one car trouble after the other this summer and Im sick of it!,"I ‘ve been having car troubles continuously, and I hope to end this soon.","['neutralizing', 'optimism']","I've had nothing but one car trouble after the other this summer and Im sick of it! Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I ‘ve been having car troubles continuously, and I hope to end this soon."
519,Even after clearing out 5 large bag full of clothes I still can't fit everything in my wardrobe! Can't wait for new room,Clearing out my wardrobe is proving difficult but I am thankful I have many clothes.,['thankfulness'],Even after clearing out 5 large bag full of clothes I still can't fit everything in my wardrobe! Can't wait for new room Strategy: ['thankfulness'],['thankfulness'] ,['thankfulness'] Clearing out my wardrobe is proving difficult but I am thankful I have many clothes.
520,This week is probably the worst one of my semester. I'll be so thankful when it's over.,I am hoping for this bad week of my semester to get over soon.,"['neutralizing', 'optimism']","This week is probably the worst one of my semester. I'll be so thankful when it's over. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I am hoping for this bad week of my semester to get over soon."
521,"Everything's due tomorrow and I still need to do my workbook and finish my essays, smh.",I'm going to put my head down tonight and finish all of my work.,['growth'],"Everything's due tomorrow and I still need to do my workbook and finish my essays, smh. Strategy: ['growth']",['growth'] ,['growth'] I'm going to put my head down tonight and finish all of my work.
522,"Ever have something you really wanna tell someone, but are too afraid to tell them? For fear of losing everyone?",I need to open myself to more people and be honest with myself.,"['growth', 'impermanence']","Ever have something you really wanna tell someone, but are too afraid to tell them? For fear of losing everyone? Strategy: ['growth', 'impermanence']","['growth', 'impermanence'] ","['growth', 'impermanence'] I need to open myself to more people and be honest with myself."
523,I feel like I should pry go to bed or imma start thinking and than crying..,I would feel better if I stop crying and go to bed.,"['neutralizing', 'optimism']","I feel like I should pry go to bed or imma start thinking and than crying.. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I would feel better if I stop crying and go to bed."
524,Urgh feel like I have so much work to do! When I've put in a lot of effort over half term :/ nevergoodenough,"Work is feeling stressful right now, but I when it's done I'll be relaxing",['impermanence'],Urgh feel like I have so much work to do! When I've put in a lot of effort over half term :/ nevergoodenough Strategy: ['impermanence'],['impermanence'] ,"['impermanence'] Work is feeling stressful right now, but I when it's done I'll be relaxing"
525,"Can this crappy day end yet? Bloody nose, math test I need to pass, and stressing over","A lot of things went wrong today, so I'm going to do some self-care for myself after I get home.",['impermanence'],"Can this crappy day end yet? Bloody nose, math test I need to pass, and stressing over Strategy: ['impermanence']",['impermanence'] ,"['impermanence'] A lot of things went wrong today, so I'm going to do some self-care for myself after I get home."
526,I think I'm going to have a mental breakdown! Completed 1/2 my assignment at uni but now I have to redo it at home,"It is hard to redo 1/2 of my assignment. I must redo it from home, even if it feels like breaking me down.","['neutralizing', 'self_affirmation']","I think I'm going to have a mental breakdown! Completed 1/2 my assignment at uni but now I have to redo it at home Strategy: ['neutralizing', 'self_affirmation']","['neutralizing', 'self_affirmation'] ","['neutralizing', 'self_affirmation'] It is hard to redo 1/2 of my assignment. I must redo it from home, even if it feels like breaking me down."
527,I've a bad migraine for archiebradley now please let him be ok worried Dbacks need some news on him now,I’ve had a headache because of Archiebradley. I hope he gets well soon.,"['neutralizing', 'optimism']","I've a bad migraine for archiebradley now please let him be ok worried Dbacks need some news on him now Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I’ve had a headache because of Archiebradley. I hope he gets well soon."
528,Can my day get any worse? Does someone else want to kick me while I'm laying on the ground? stupid people,This is a bad day for me. It would be nice if people understand me and behave properly.,"['neutralizing', 'optimism', 'self_affirmation']","Can my day get any worse? Does someone else want to kick me while I'm laying on the ground? stupid people Strategy: ['neutralizing', 'optimism', 'self_affirmation']","['neutralizing', 'optimism', 'self_affirmation'] ","['neutralizing', 'optimism', 'self_affirmation'] This is a bad day for me. It would be nice if people understand me and behave properly."
529,Wish I didn't drink all my beers on Saturday Could use a few after that day,I drink all my beers on Saturday even though that's not a problem I can spend the rest of week without getting drunk.,['growth'],Wish I didn't drink all my beers on Saturday Could use a few after that day Strategy: ['growth'],['growth'] ,['growth'] I drink all my beers on Saturday even though that's not a problem I can spend the rest of week without getting drunk.
530,"I seriously hate people watching Lydia exp when you're no where to be found when I'm off work,",I'm just thankful that someone is able to watch my child while I'm busy with work.,"['optimism', 'thankfulness']","I seriously hate people watching Lydia exp when you're no where to be found when I'm off work, Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] I'm just thankful that someone is able to watch my child while I'm busy with work."
531,"man what is this, tryna get advice and this girl just made it worse !!",I need to choose better advice to listen,['neutralizing'],"man what is this, tryna get advice and this girl just made it worse !! Strategy: ['neutralizing']",['neutralizing'] ,['neutralizing'] I need to choose better advice to listen
532,Being so far behind in a class that the other unfinished work is piling up <;<;<;,I've got a lot of work piling up. Time for me to focus and catch up to everybody else.,['growth'],Being so far behind in a class that the other unfinished work is piling up <;<;<; Strategy: ['growth'],['growth'] ,['growth'] I've got a lot of work piling up. Time for me to focus and catch up to everybody else.
533,"Hopping that my bad luck doesn't continue, it would be nice to have a few things go my way for a bit!","I was having a bad luck time, but I'm hopeful that this will not continue, and I'll start to have a few things going my way for a bit!",['optimism'],"Hopping that my bad luck doesn't continue, it would be nice to have a few things go my way for a bit! Strategy: ['optimism']",['optimism'] ,"['optimism'] I was having a bad luck time, but I'm hopeful that this will not continue, and I'll start to have a few things going my way for a bit!"
534,Spent 5.5 hours working on our Script for Ed Psych now have to go work for 8.5 hours.,"It will be over soon though, and then I can chill.",['impermanence'],Spent 5.5 hours working on our Script for Ed Psych now have to go work for 8.5 hours. Strategy: ['impermanence'],['impermanence'] ,"['impermanence'] It will be over soon though, and then I can chill."
535,need your help!!! In roebuck needing to be at the bham airport by 4:00 am. Do we need to go now? :-/,I have to be at the bham airport by 4.00 am and I hope to get some help to be there on time.,['optimism'],need your help!!! In roebuck needing to be at the bham airport by 4:00 am. Do we need to go now? :-/ Strategy: ['optimism'],['optimism'] ,['optimism'] I have to be at the bham airport by 4.00 am and I hope to get some help to be there on time.
536,"ugh, I so hate this sucky panic feeling it makes my heart sick. is an under statement",I'm in a panic now but I just need to do some relaxation techniques and I'll be feeling better soon.,"['growth', 'optimism']","ugh, I so hate this sucky panic feeling it makes my heart sick. is an under statement Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I'm in a panic now but I just need to do some relaxation techniques and I'll be feeling better soon."
537,Today's practice sucked so bad. I was off for some reason and can't figure out why.,I hope I have a good practice tomorrow.,['impermanence'],Today's practice sucked so bad. I was off for some reason and can't figure out why. Strategy: ['impermanence'],['impermanence'] ,['impermanence'] I hope I have a good practice tomorrow.
538,"Life basically has sucked this semester and seems to only get worse. I finally have just broke down today! God, help me!",I am brave for finally expressing my feelings about this semester instead of holding it in!,['self_affirmation'],"Life basically has sucked this semester and seems to only get worse. I finally have just broke down today! God, help me! Strategy: ['self_affirmation']",['self_affirmation'] ,['self_affirmation'] I am brave for finally expressing my feelings about this semester instead of holding it in!
539,Had a long day today need sleep exam review week starting Monday and I write my reading component of my ELPA Tuesday woo,"Fortunately, I have so many things to do. It couldn't be such a bad thing.","['growth', 'self_affirmation']","Had a long day today need sleep exam review week starting Monday and I write my reading component of my ELPA Tuesday woo Strategy: ['growth', 'self_affirmation']","['growth', 'self_affirmation'] ","['growth', 'self_affirmation'] Fortunately, I have so many things to do. It couldn't be such a bad thing."
540,Thinking about this situation makes me want to physically puke and I have no idea why.. frustrated INEEDANSWERS confused,I hope the current situation in my life gets resolved soon so that I can go back to my calm and peaceful life.,"['impermanence', 'optimism']","Thinking about this situation makes me want to physically puke and I have no idea why.. frustrated INEEDANSWERS confused Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] I hope the current situation in my life gets resolved soon so that I can go back to my calm and peaceful life."
541,we are goin out when I get back home drunken session is long overdue !,I should control my desire to have alchol.,"['growth', 'optimism']","we are goin out when I get back home drunken session is long overdue ! Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I should control my desire to have alchol."
