,original_text,reframed_text,strategy,original_with_label,strategy2,strategy_reframe
2837,"Safe to say, I feel like crying after writing my outline of assignments for this week.","I have a lot of assignments to do this week, but it's worth it to get my education",['self_affirmation'],"Safe to say, I feel like crying after writing my outline of assignments for this week. Strategy: ['self_affirmation']",['self_affirmation'] ,"['self_affirmation'] I have a lot of assignments to do this week, but it's worth it to get my education"
2838,"I have to say,,, the stress of bills and simple everyday expenses add up! Makes me miss high school!","Adult life is not as easy as in high school, but it's a personal advance.",['optimism'],"I have to say,,, the stress of bills and simple everyday expenses add up! Makes me miss high school! Strategy: ['optimism']",['optimism'] ,"['optimism'] Adult life is not as easy as in high school, but it's a personal advance."
2839,So jealous of the kids who don't even have to try but still get great marks in school.,One day if I work hard enough I will be like this kid who has great mark without working hard.,['growth'],So jealous of the kids who don't even have to try but still get great marks in school. Strategy: ['growth'],['growth'] ,['growth'] One day if I work hard enough I will be like this kid who has great mark without working hard.
2840,"Really wouldn't hate about 10 buddies over at the house, big ass bonfire, loud speaker, cold beer and a lip in",I would love to have my friends over for some beers and some music,['optimism'],"Really wouldn't hate about 10 buddies over at the house, big ass bonfire, loud speaker, cold beer and a lip in Strategy: ['optimism']",['optimism'] ,['optimism'] I would love to have my friends over for some beers and some music
2841,Doing some e-learning for work on resilience and stress - half the bloody links in the training don't work - now feeling stressed!! stress,"I had a great opportunity today to work on my resilience and stress - while I was studying those very subjects, half the links didn't work.  I got to study myself!","['growth', 'optimism']","Doing some e-learning for work on resilience and stress - half the bloody links in the training don't work - now feeling stressed!! stress Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I had a great opportunity today to work on my resilience and stress - while I was studying those very subjects, half the links didn't work.  I got to study myself!"
2842,hmac hmac hmac I can finally do range and domain questions. THE LIMIT CAN NOW FUCKING EXIST,Achievement alert ! I can now do range and domain questions. Am very proud of myself.,['self_affirmation'],hmac hmac hmac I can finally do range and domain questions. THE LIMIT CAN NOW FUCKING EXIST Strategy: ['self_affirmation'],['self_affirmation'] ,['self_affirmation'] Achievement alert ! I can now do range and domain questions. Am very proud of myself.
2843,"In one week Ive had my university shut, my work shut meaning I now have no income and my Mothers Day gig cancelled (again a loss of income). This is TERRIFYING!! Stay inside please people, everyone needs this to be over so they can earn a living again!","This has been an unprecedented week. We must all follow the CDC science, so we can come out stronger and healthy on the other side.",['impermanence'],"In one week Ive had my university shut, my work shut meaning I now have no income and my Mothers Day gig cancelled (again a loss of income). This is TERRIFYING!! Stay inside please people, everyone needs this to be over so they can earn a living again! Strategy: ['impermanence']",['impermanence'] ,"['impermanence'] This has been an unprecedented week. We must all follow the CDC science, so we can come out stronger and healthy on the other side."
2844,I have so much homework and I work way to much this week to get everything done,"There is a lot of homework, and I'm going to work hard to get many things down this week.","['growth', 'neutralizing']","I have so much homework and I work way to much this week to get everything done Strategy: ['growth', 'neutralizing']","['growth', 'neutralizing'] ","['growth', 'neutralizing'] There is a lot of homework, and I'm going to work hard to get many things down this week."
2845,packing my stuff and every thing I go to get to put in I cannot find,"So excited to be packing, just wish I could find the last few things!",['optimism'],packing my stuff and every thing I go to get to put in I cannot find Strategy: ['optimism'],['optimism'] ,"['optimism'] So excited to be packing, just wish I could find the last few things!"
2846,If you see me looking at my planner and crying its normal. Don't ask questions.,Im rewlly focused on my work and plans at the moment sometimes that can get emotional but it’s okay.,"['neutralizing', 'optimism']","If you see me looking at my planner and crying its normal. Don't ask questions. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] Im rewlly focused on my work and plans at the moment sometimes that can get emotional but it’s okay."
2847,I was so upset last night at workI follow the mealtime plans and still something went wrongcould go to my doctor and ask for sickies cert yaytired shaky upset whatever I call it is really distressing yay,"I got home from work last night, followed mealtime plans, and felt bad. I will use the opportunity, and see the doctor, I hope everything is alright!","['neutralizing', 'optimism']","I was so upset last night at workI follow the mealtime plans and still something went wrongcould go to my doctor and ask for sickies cert yaytired shaky upset whatever I call it is really distressing yay Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I got home from work last night, followed mealtime plans, and felt bad. I will use the opportunity, and see the doctor, I hope everything is alright!"
2848,Ready to get this weekend over with .. been drinking everyday for the past week and half,Ive had a tough week but I am ready for an awesome weekend.,"['growth', 'optimism', 'thankfulness']","Ready to get this weekend over with .. been drinking everyday for the past week and half Strategy: ['growth', 'optimism', 'thankfulness']","['growth', 'optimism', 'thankfulness'] ","['growth', 'optimism', 'thankfulness'] Ive had a tough week but I am ready for an awesome weekend."
2849,"but it'll all work out. As long as there's a roof over our head, clothes on our back, and food in our kitchen.",Our basic needs are met so we shouldn't complain.,['thankfulness'],"but it'll all work out. As long as there's a roof over our head, clothes on our back, and food in our kitchen. Strategy: ['thankfulness']",['thankfulness'] ,['thankfulness'] Our basic needs are met so we shouldn't complain.
2850,this is just all too much to handle. as if i didnt have enough on my plate :/,this is a lot too handle but I will be happy when it will be done.,['impermanence'],this is just all too much to handle. as if i didnt have enough on my plate :/ Strategy: ['impermanence'],['impermanence'] ,['impermanence'] this is a lot too handle but I will be happy when it will be done.
2851,Realizing that I have to do homework everyday left of spring break in order to get everything done,"Time to learn how to manage my time, so I can get all my homework done over spring break.",['growth'],Realizing that I have to do homework everyday left of spring break in order to get everything done Strategy: ['growth'],['growth'] ,"['growth'] Time to learn how to manage my time, so I can get all my homework done over spring break."
2852,the fact that i let little things bother me pisses me off so much.,"I need to stop irritating myself with small things, learning to deal with this problem will certainly make me better.","['growth', 'optimism']","the fact that i let little things bother me pisses me off so much. Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I need to stop irritating myself with small things, learning to deal with this problem will certainly make me better."
2853,Rough practice day on green river lake. Can't take 8 hours of that again tomorrow. Something has to change!,"It was a rough practice day on green river lake that I survived, not sure if I can take it again tomorrow","['growth', 'neutralizing']","Rough practice day on green river lake. Can't take 8 hours of that again tomorrow. Something has to change! Strategy: ['growth', 'neutralizing']","['growth', 'neutralizing'] ","['growth', 'neutralizing'] It was a rough practice day on green river lake that I survived, not sure if I can take it again tomorrow"
2854,Now i feel like a criminal :| I just when and almost ruined one of my frnds relationship.,"I feel bad as I have almost ruined my friend’s relationship, but I hope I can set things right.","['neutralizing', 'optimism']","Now i feel like a criminal :| I just when and almost ruined one of my frnds relationship. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I feel bad as I have almost ruined my friend’s relationship, but I hope I can set things right."
2855,"Decorations half done!, prezzies half done! Tree to be bought!! Food not mot done. Who the hell invented Christmas?? -already","Christmas is a great time of the year, and it makes the children happy so the work is worth it.","['neutralizing', 'thankfulness']","Decorations half done!, prezzies half done! Tree to be bought!! Food not mot done. Who the hell invented Christmas?? -already Strategy: ['neutralizing', 'thankfulness']","['neutralizing', 'thankfulness'] ","['neutralizing', 'thankfulness'] Christmas is a great time of the year, and it makes the children happy so the work is worth it."
2856,"of course the last reading I need--two days before the final is due--is so freaking long. I mean, why wouldn't it be.",The last reading is two days before the finals which seems to be so long. I hope it ends soon.,['optimism'],"of course the last reading I need--two days before the final is due--is so freaking long. I mean, why wouldn't it be. Strategy: ['optimism']",['optimism'] ,['optimism'] The last reading is two days before the finals which seems to be so long. I hope it ends soon.
2857,Every night I wake up at the same time and struggle to fall asleep again,I hope I come up with a solution for my insomnia soon so that I can have a good night's sleep.,['optimism'],Every night I wake up at the same time and struggle to fall asleep again Strategy: ['optimism'],['optimism'] ,['optimism'] I hope I come up with a solution for my insomnia soon so that I can have a good night's sleep.
2858,"Leaving for home in about 2 hours. Can't wait to relax, o I can't relax cause I still have mad fucking work to do","I can't wait for the work to finish, so I can rest","['impermanence', 'optimism']","Leaving for home in about 2 hours. Can't wait to relax, o I can't relax cause I still have mad fucking work to do Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] I can't wait for the work to finish, so I can rest"
2859,"Assignments to do still, finals to take, and all of the random crap that happens in between.. justgetmehome canidothis ?",I will learn to manage my time better after this experience.,['growth'],"Assignments to do still, finals to take, and all of the random crap that happens in between.. justgetmehome canidothis ? Strategy: ['growth']",['growth'] ,['growth'] I will learn to manage my time better after this experience.
2860,"People shouldn't mess with me when I have a bun in. If it's in, I usually mean serious business. 2papers projects labreports",My hair up indicates I'm studying hard! Education is so important to me.,['self_affirmation'],"People shouldn't mess with me when I have a bun in. If it's in, I usually mean serious business. 2papers projects labreports Strategy: ['self_affirmation']",['self_affirmation'] ,['self_affirmation'] My hair up indicates I'm studying hard! Education is so important to me.
2861,Cannot wait for finals to be over with feel so sick because of the nerves,"My nerves are acting up, but I know finals are almost over.","['impermanence', 'neutralizing', 'optimism']","Cannot wait for finals to be over with feel so sick because of the nerves Strategy: ['impermanence', 'neutralizing', 'optimism']","['impermanence', 'neutralizing', 'optimism'] ","['impermanence', 'neutralizing', 'optimism'] My nerves are acting up, but I know finals are almost over."
2862,yesterday. i slept around 4 am. and woke up at 7am. then went to school at 10 and arrived at 12. 2hrs_2hrs. stressed 8O,Looking forward to some much needed sleep,['impermanence'],yesterday. i slept around 4 am. and woke up at 7am. then went to school at 10 and arrived at 12. 2hrs_2hrs. stressed 8O Strategy: ['impermanence'],['impermanence'] ,['impermanence'] Looking forward to some much needed sleep
2863,Wish I was back in Portsmouth already! Hate being in Basingstoke and at work! missportsmouth,Wish I was back in Portsmouth already. Hate being in Basingstoke and at work I think I get used to it.,"['growth', 'neutralizing']","Wish I was back in Portsmouth already! Hate being in Basingstoke and at work! missportsmouth Strategy: ['growth', 'neutralizing']","['growth', 'neutralizing'] ","['growth', 'neutralizing'] Wish I was back in Portsmouth already. Hate being in Basingstoke and at work I think I get used to it."
2864,"Feeling stressed at work or with your business, here are 6 ways to deal with them!",There are lots of ways to cope with your stress.,['neutralizing'],"Feeling stressed at work or with your business, here are 6 ways to deal with them! Strategy: ['neutralizing']",['neutralizing'] ,['neutralizing'] There are lots of ways to cope with your stress.
2865,Just because I'm at my desk doesn't mean you can bother me. The headphones are in for a reason.,I hope you don’t bother me when I am at my desk. The headphones are in for a reason.,['optimism'],Just because I'm at my desk doesn't mean you can bother me. The headphones are in for a reason. Strategy: ['optimism'],['optimism'] ,['optimism'] I hope you don’t bother me when I am at my desk. The headphones are in for a reason.
2866,I've come down with insomnia .. 10th night in a row that I cantsleep through the night. What can I do to help? advice,I'm looking for concrete advice that I can follow in order to correct my sleep habits.,"['growth', 'neutralizing']","I've come down with insomnia .. 10th night in a row that I cantsleep through the night. What can I do to help? advice Strategy: ['growth', 'neutralizing']","['growth', 'neutralizing'] ","['growth', 'neutralizing'] I'm looking for concrete advice that I can follow in order to correct my sleep habits."
2867,I hate waking up sick and i can't even rest because i have soooo much work to do sick,"I have so much work to do, and I am sick. I hope to continue after a medication relieves me.","['neutralizing', 'optimism']","I hate waking up sick and i can't even rest because i have soooo much work to do sick Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I have so much work to do, and I am sick. I hope to continue after a medication relieves me."
2868,The list of the things I know I wanna do with my life. HAHAHA  stressed,I have many things that I want to do with my life which sometimes stresses me out but I am content that at least I have many things which I care for.,['optimism'],The list of the things I know I wanna do with my life. HAHAHA  stressed Strategy: ['optimism'],['optimism'] ,['optimism'] I have many things that I want to do with my life which sometimes stresses me out but I am content that at least I have many things which I care for.
2869,Taking things too seriously is never a good thing. But we always tend to do so. Because we care too much.,It’s good to care about things even if that means you take things too seriously sometimes.,"['neutralizing', 'self_affirmation']","Taking things too seriously is never a good thing. But we always tend to do so. Because we care too much. Strategy: ['neutralizing', 'self_affirmation']","['neutralizing', 'self_affirmation'] ","['neutralizing', 'self_affirmation'] It’s good to care about things even if that means you take things too seriously sometimes."
2870,I'm only halfway into my work day and I already need a cocktail.and by that I mean ten.,I can’t wait to get some cocktails and celebrate the end of the work day.,"['neutralizing', 'optimism']","I'm only halfway into my work day and I already need a cocktail.and by that I mean ten. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I can’t wait to get some cocktails and celebrate the end of the work day."
2871,Whyyy don't I have PowerPoint on my laptop - mission impossible now doing this presentation! Help would be gladly accepted,"I don't have Microsoft presentation software installed in my laptop, but I am sure I can find another way to solve this problem.","['optimism', 'thankfulness']","Whyyy don't I have PowerPoint on my laptop - mission impossible now doing this presentation! Help would be gladly accepted Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] I don't have Microsoft presentation software installed in my laptop, but I am sure I can find another way to solve this problem."
2872,"Competition this past weekend, dress rehearsal tonight, show tomorrow plus a ton of homework due Can't wait for spring break.","So proud of myself for how hard I have worked on my show and homework, I deserve a fun spring break.","['neutralizing', 'optimism']","Competition this past weekend, dress rehearsal tonight, show tomorrow plus a ton of homework due Can't wait for spring break. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] So proud of myself for how hard I have worked on my show and homework, I deserve a fun spring break."
2873,Been a busy and frustrating day. Have loads of coursework to complete and car broke down.,"Even though I've had a rough day, I know that I have the strength to handle all of it.",['optimism'],Been a busy and frustrating day. Have loads of coursework to complete and car broke down. Strategy: ['optimism'],['optimism'] ,"['optimism'] Even though I've had a rough day, I know that I have the strength to handle all of it."
2874,I can't believe this is my life so sick and tired of your bullshit and lies. so,I am afraid I don’t approve of your lies. Hope you change for the better.,"['neutralizing', 'optimism']","I can't believe this is my life so sick and tired of your bullshit and lies. so Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I am afraid I don’t approve of your lies. Hope you change for the better."
2875,Jk. Not good morning. I haven't even slept yet. jk college finals insomnia killme toomanyhashtags onem,I hope I get a good night's sleep so that I am in a better frame of mind before my college finals.,['optimism'],Jk. Not good morning. I haven't even slept yet. jk college finals insomnia killme toomanyhashtags onem Strategy: ['optimism'],['optimism'] ,['optimism'] I hope I get a good night's sleep so that I am in a better frame of mind before my college finals.
2876,how the hell am i supposed to decide how to co-ordinate the colours of my le creuset and kitchenaid in my imaginary kitchen,Even though II am not sure how to arrange my kitchen at least I have a nice kitchen and I am thankful of that.,['thankfulness'],how the hell am i supposed to decide how to co-ordinate the colours of my le creuset and kitchenaid in my imaginary kitchen Strategy: ['thankfulness'],['thankfulness'] ,['thankfulness'] Even though II am not sure how to arrange my kitchen at least I have a nice kitchen and I am thankful of that.
2877,Can I just fall into a coma and wake up when sixth form is over sixthformproblems,Not enjoying sixth form at the moment but I'm going to get amazing results and have freedom to do what I want with my grades.,"['neutralizing', 'optimism', 'thankfulness']","Can I just fall into a coma and wake up when sixth form is over sixthformproblems Strategy: ['neutralizing', 'optimism', 'thankfulness']","['neutralizing', 'optimism', 'thankfulness'] ","['neutralizing', 'optimism', 'thankfulness'] Not enjoying sixth form at the moment but I'm going to get amazing results and have freedom to do what I want with my grades."
2878,"We're all just so tired. Can we just cuddle and sleep for an eternity, runaway cuddle","After a long day of work, cuddling is the best way to get some energy back!","['impermanence', 'optimism']","We're all just so tired. Can we just cuddle and sleep for an eternity, runaway cuddle Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] After a long day of work, cuddling is the best way to get some energy back!"
2879,"most people think, having a lot of friend is a good thing. well, whenever im alone i feel anxious. i cried. it is tough. life is sad, depressing. how to get out of this? its suffocating. EverythingsGonnaBeOkay help lost Anxiety depressed",I'm really struggling with my mental health lately but I know there's a way out of feeling like this.,['optimism'],"most people think, having a lot of friend is a good thing. well, whenever im alone i feel anxious. i cried. it is tough. life is sad, depressing. how to get out of this? its suffocating. EverythingsGonnaBeOkay help lost Anxiety depressed Strategy: ['optimism']",['optimism'] ,['optimism'] I'm really struggling with my mental health lately but I know there's a way out of feeling like this.
2880,Totally off routine. B is awake now instead of napping because he wanted to nap at 11am. Not sure how I will get work done.,"B is awake now instead of napping, because he wanted to nap at 11am. I'm out of my routine, but I have to get the work done, so I'll stop complaining, and find a way to do this.",['growth'],Totally off routine. B is awake now instead of napping because he wanted to nap at 11am. Not sure how I will get work done. Strategy: ['growth'],['growth'] ,"['growth'] B is awake now instead of napping, because he wanted to nap at 11am. I'm out of my routine, but I have to get the work done, so I'll stop complaining, and find a way to do this."
2881,"I already hate goin 2 da doctor as it is..but im madd i jus wasted my time going, nd she on vacation","I went to the doctor only to find my doctor is on vacation. This is frustrating, but I'm glad she's having a good time.","['neutralizing', 'optimism']","I already hate goin 2 da doctor as it is..but im madd i jus wasted my time going, nd she on vacation Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I went to the doctor only to find my doctor is on vacation. This is frustrating, but I'm glad she's having a good time."
2882,"Large wine, snack a jacks and line of duty!!  not seeing my 2 fav people is seriously hard work they keep me sain!!!","I miss my favorite people, but at least I have wine.",['optimism'],"Large wine, snack a jacks and line of duty!!  not seeing my 2 fav people is seriously hard work they keep me sain!!! Strategy: ['optimism']",['optimism'] ,"['optimism'] I miss my favorite people, but at least I have wine."
2883,"Shoulders tense, breathing fast, thoughts negative? Feeling ? Learn to stop stress and burnout on Dec 5 burnoutproof .com",You must be an optimistic person.,['growth'],"Shoulders tense, breathing fast, thoughts negative? Feeling ? Learn to stop stress and burnout on Dec 5 burnoutproof .com Strategy: ['growth']",['growth'] ,['growth'] You must be an optimistic person.
2884,Off work until Wednesday . Although I don't know how many more things can go wrong!!! confused. At least my iPhone isn't broke,I'm glad that at least I have a couple of days off work. My iPhone works and I can spend this time trying to prevent more things from going wrong.,"['neutralizing', 'optimism', 'thankfulness']","Off work until Wednesday . Although I don't know how many more things can go wrong!!! confused. At least my iPhone isn't broke Strategy: ['neutralizing', 'optimism', 'thankfulness']","['neutralizing', 'optimism', 'thankfulness'] ","['neutralizing', 'optimism', 'thankfulness'] I'm glad that at least I have a couple of days off work. My iPhone works and I can spend this time trying to prevent more things from going wrong."
2885,"I wish it was marching band season, when music was all I ever thought about.","I wish it was marching band season, when music was all I ever thought about.Those were good times!",['optimism'],"I wish it was marching band season, when music was all I ever thought about. Strategy: ['optimism']",['optimism'] ,"['optimism'] I wish it was marching band season, when music was all I ever thought about.Those were good times!"
2886,Thank you to the div of a lad who wouldn't reverse to let me through which ended in me catching the side of another car!,I wish the lad would have reversed to let me through i would'nt have catched the other car.,['thankfulness'],Thank you to the div of a lad who wouldn't reverse to let me through which ended in me catching the side of another car! Strategy: ['thankfulness'],['thankfulness'] ,['thankfulness'] I wish the lad would have reversed to let me through i would'nt have catched the other car.
2887,Why is searching for a dress so hard?! Is it just me who is fussy or what?! soannoying,"I have a keen eye for fashion, and I know that I will be able to find the perfect dress.","['optimism', 'self_affirmation']","Why is searching for a dress so hard?! Is it just me who is fussy or what?! soannoying Strategy: ['optimism', 'self_affirmation']","['optimism', 'self_affirmation'] ","['optimism', 'self_affirmation'] I have a keen eye for fashion, and I know that I will be able to find the perfect dress."
2888,Hate that today is my birthday because It's the last week of classes and teachers are making everything due this week,Today might not be a good day because of the due work I have to finish for school but it's my birthday so that's good.,['impermanence'],Hate that today is my birthday because It's the last week of classes and teachers are making everything due this week Strategy: ['impermanence'],['impermanence'] ,['impermanence'] Today might not be a good day because of the due work I have to finish for school but it's my birthday so that's good.
2889,The only bad thing about missing a lot of school is all the makeup work,I love to missing a school because it is very exciting place to come and doing makeup work.,['growth'],The only bad thing about missing a lot of school is all the makeup work Strategy: ['growth'],['growth'] ,['growth'] I love to missing a school because it is very exciting place to come and doing makeup work.
2890,I am really 500 years old since I age 10 years every time I watch a game!!,The game I just watched was so exciting!  I love watching them play all the time!,['optimism'],I am really 500 years old since I age 10 years every time I watch a game!! Strategy: ['optimism'],['optimism'] ,['optimism'] The game I just watched was so exciting!  I love watching them play all the time!
2891,I even started self-jamming/mini karaoke and randomly sing parts of songs. What's wrong with me?,I had a wicked time singing karaoke and randomly singing parts of songs.,"['optimism', 'thankfulness']","I even started self-jamming/mini karaoke and randomly sing parts of songs. What's wrong with me? Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] I had a wicked time singing karaoke and randomly singing parts of songs."
2892,Whenever the bus is already 15 mins late it gets stopped at every traffic light and bloody roundabout,The bus is late already by 15 mins. I hope the traffic clears up.,"['impermanence', 'optimism']","Whenever the bus is already 15 mins late it gets stopped at every traffic light and bloody roundabout Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] The bus is late already by 15 mins. I hope the traffic clears up."
2893,Wrapping presents is very hard when you have a 4 half month old baby who's attempting to crawl everywhere!!,"Wrapping presents is not easy when you have a 4 half month old baby who's crawling everywhere, but a baby brightens the day.","['neutralizing', 'optimism']","Wrapping presents is very hard when you have a 4 half month old baby who's attempting to crawl everywhere!! Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] Wrapping presents is not easy when you have a 4 half month old baby who's crawling everywhere, but a baby brightens the day."
2894,I swear I can not wait when the day comes and I never have to do homework,"I think I'll be fine when the day comes when I won't have to do my homework. But until that day comes, I need to stay strong.","['growth', 'optimism']","I swear I can not wait when the day comes and I never have to do homework Strategy: ['growth', 'optimism']","['growth', 'optimism'] ","['growth', 'optimism'] I think I'll be fine when the day comes when I won't have to do my homework. But until that day comes, I need to stay strong."
2895,I hate the things that go through my mind because I only think of the worst possible thing,"Even though negative thoughts sometimes pop up, I'm glad I'm able to remain aware and calm.","['growth', 'neutralizing', 'optimism', 'thankfulness']","I hate the things that go through my mind because I only think of the worst possible thing Strategy: ['growth', 'neutralizing', 'optimism', 'thankfulness']","['growth', 'neutralizing', 'optimism', 'thankfulness'] ","['growth', 'neutralizing', 'optimism', 'thankfulness'] Even though negative thoughts sometimes pop up, I'm glad I'm able to remain aware and calm."
2896,now im under the dryer and this stupid wall is blocking me from watching the game,The game was very interesting.,"['growth', 'impermanence']","now im under the dryer and this stupid wall is blocking me from watching the game Strategy: ['growth', 'impermanence']","['growth', 'impermanence'] ","['growth', 'impermanence'] The game was very interesting."
2897,Omg these kids at the train station are so loud and annoying! Can you not please!  harddayatwork,Those kids at the station could really be calmer if they wanted to.,['neutralizing'],Omg these kids at the train station are so loud and annoying! Can you not please!  harddayatwork Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] Those kids at the station could really be calmer if they wanted to.
2898,The worst part about a first date has to be waiting in a crowded restaurant for your date to show up,"Even though I'm nervous about my first date, I'm glad someone wants to take the time to get to know me.","['optimism', 'thankfulness']","The worst part about a first date has to be waiting in a crowded restaurant for your date to show up Strategy: ['optimism', 'thankfulness']","['optimism', 'thankfulness'] ","['optimism', 'thankfulness'] Even though I'm nervous about my first date, I'm glad someone wants to take the time to get to know me."
2899,These gift suggestion websites are crap! What 16 year old girl wants a garden water slide or 50 note rubbers?,I hope I am able to find better suggestions for gifts than the ones I find online.,"['impermanence', 'optimism']","These gift suggestion websites are crap! What 16 year old girl wants a garden water slide or 50 note rubbers? Strategy: ['impermanence', 'optimism']","['impermanence', 'optimism'] ","['impermanence', 'optimism'] I hope I am able to find better suggestions for gifts than the ones I find online."
2900,Waiting for my mama and them to get back from the funeral . Then ill decide what im gone do for the day .,Maybe I could take my mother to the restaurant for her to be a little bit more happy after she get back from the funeral.,['optimism'],Waiting for my mama and them to get back from the funeral . Then ill decide what im gone do for the day . Strategy: ['optimism'],['optimism'] ,['optimism'] Maybe I could take my mother to the restaurant for her to be a little bit more happy after she get back from the funeral.
2901,I'm always there for other people but who's there for me when I feel like giving up?! hadenough toughday stressed,Even though sometimes I feel like giving up I believe I am a strong person to get through it.,['self_affirmation'],I'm always there for other people but who's there for me when I feel like giving up?! hadenough toughday stressed Strategy: ['self_affirmation'],['self_affirmation'] ,['self_affirmation'] Even though sometimes I feel like giving up I believe I am a strong person to get through it.
2902,"haven't revised since school, but all I've been doing for the past 2 days is revise It better pay off!",I've been revising the past two days. I'm sure it will pay off!,['optimism'],"haven't revised since school, but all I've been doing for the past 2 days is revise It better pay off! Strategy: ['optimism']",['optimism'] ,['optimism'] I've been revising the past two days. I'm sure it will pay off!
2903,I know you should channel your emotions into music as a songwriter.. but I'm sure the fans are tired of sad songs needtobehappy,"I know you should channel your emotions into music as a songwriter, but your fans would prefer happy songs.","['neutralizing', 'optimism']","I know you should channel your emotions into music as a songwriter.. but I'm sure the fans are tired of sad songs needtobehappy Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I know you should channel your emotions into music as a songwriter, but your fans would prefer happy songs."
2904,My head hurts so bad after all of the college research I've done so far tonight,It's amazing to see the amount of effort I was able to use to do my college research all through the night.,['neutralizing'],My head hurts so bad after all of the college research I've done so far tonight Strategy: ['neutralizing'],['neutralizing'] ,['neutralizing'] It's amazing to see the amount of effort I was able to use to do my college research all through the night.
2905,Half of Pakistan is waking up and the other half is too bzy working :/,It shouldn't be too long until half of Pakistan has woken up and are on break.,['impermanence'],Half of Pakistan is waking up and the other half is too bzy working :/ Strategy: ['impermanence'],['impermanence'] ,['impermanence'] It shouldn't be too long until half of Pakistan has woken up and are on break.
2906,Your when you get up at 2:30 and start cleaning your whole house.When you cleaned it just a couple of hours before!,You cleaned your house just a couple of hours before and then again wake up at 2:30 to start cleaning it again! Things happen like this once in a while and I guess I just have to patiently get through it.,"['impermanence', 'neutralizing', 'self_affirmation']","Your when you get up at 2:30 and start cleaning your whole house.When you cleaned it just a couple of hours before! Strategy: ['impermanence', 'neutralizing', 'self_affirmation']","['impermanence', 'neutralizing', 'self_affirmation'] ","['impermanence', 'neutralizing', 'self_affirmation'] You cleaned your house just a couple of hours before and then again wake up at 2:30 to start cleaning it again! Things happen like this once in a while and I guess I just have to patiently get through it."
2907,"If I don't get to go to WT this semester, I am going to die of a broken heart.",I badly wish to go to the WT this semester and I hope I can succeed.,"['neutralizing', 'optimism']","If I don't get to go to WT this semester, I am going to die of a broken heart. Strategy: ['neutralizing', 'optimism']","['neutralizing', 'optimism'] ","['neutralizing', 'optimism'] I badly wish to go to the WT this semester and I hope I can succeed."
2908,be who you are and dont let other people dictate the things that you do. pink,It is good to be who you are and not let others dictate the things you do.,['optimism'],be who you are and dont let other people dictate the things that you do. pink Strategy: ['optimism'],['optimism'] ,['optimism'] It is good to be who you are and not let others dictate the things you do.
2909,"why is this semester so freaking hard?!! Pre-Calc,, i HATE you. iv NEVER had a C- in any class especially math. so out!","This semester has been really challenging but I can take these hardships and use it as a way to prepare for next semester, especially the next math course.",['growth'],"why is this semester so freaking hard?!! Pre-Calc,, i HATE you. iv NEVER had a C- in any class especially math. so out! Strategy: ['growth']",['growth'] ,"['growth'] This semester has been really challenging but I can take these hardships and use it as a way to prepare for next semester, especially the next math course."
2910,"Ask yourself if this will really matter 5 years from now? Usually the answer will be no"". MaxKirsten",And that is why I will be mature and let it go.,['growth'],"Ask yourself if this will really matter 5 years from now? Usually the answer will be no"". MaxKirsten Strategy: ['growth']",['growth'] ,['growth'] And that is why I will be mature and let it go.
2911,You know its been a bad couple weeks when blinding rain and a little hail is the highlight of your day. cowx,I'm grateful that after a few tiring weeks you can stop and admire the rain,['thankfulness'],You know its been a bad couple weeks when blinding rain and a little hail is the highlight of your day. cowx Strategy: ['thankfulness'],['thankfulness'] ,['thankfulness'] I'm grateful that after a few tiring weeks you can stop and admire the rain
